Brand,Model_Name,Model_Year,Vehicle_Age,Mileage_km,Engine_Capacity,Location_District,Condition,Fuel_Type,Transmission,Body_Type,Colour
Daihatsu,Mira,2025.0,1.0,0.0,650.0,Gampaha,Brand New,Petrol,Automatic,Hatchback,red
Suzuki,Spacia,2025.0,1.0,900.0,660.0,Kelaniya,Brand New,Petrol,Automatic,Hatchback,white
Nissan,Dayz,2023.0,3.0,21000.0,660.0,Kottawa,Brand New,Petrol,Automatic,Hatchback,orange
Nissan,Sunny,2003.0,23.0,180000.0,1490.0,Wennappuwa,Used,Petrol,Automatic,Saloon,silver
Nissan,Note,2023.0,3.0,2000.0,1198.0,Horana,Brand New,Petrol,Automatic,Hatchback,maroon
Toyota,Vitz,2016.0,10.0,53000.0,1000.0,Kundasale,Reconditioned,Petrol,Automatic,Hatchback,black
Suzuki,Wagon R,2025.0,1.0,0.0,660.0,Wennappuwa,Brand New,Petrol,Automatic,Hatchback,white
Toyota,Aqua,2012.0,14.0,120000.0,1500.0,Colombo Fort (Colombo 01),Used,Hybrid,Automatic,Liftback,blue
Nissan,March,2002.0,24.0,140000.0,1300.0,Ambalangoda,Used,Petrol,Automatic,Hatchback,orange
Suzuki,Wagon R,2025.0,1.0,0.0,660.0,Matara,Brand New,Hybrid,Automatic,Hatchback,white
BMW,5 Series,2013.0,13.0,147000.0,2000.0,Ambalangoda,Used,Diesel,Automatic,Sedan,black
Mercedes Benz,EQB,2024.0,2.0,0.0,,Kotahena (Colombo 13),Brand New,Electric,Automatic,Hatchback,blue
Toyota,Vitz,2019.0,7.0,76000.0,1000.0,Akkaraipattu,Used,Petrol,Automatic,Sedan,white
Daihatsu,Mira,2024.0,2.0,3000.0,650.0,Galle,Reconditioned,Petrol,Automatic,Hatchback,black
Daihatsu,Taft,2025.0,1.0,0.0,650.0,Galnewa,Brand New,Petrol,Automatic,Liftback,black
Suzuki,Swift,2003.0,23.0,142000.0,1300.0,Ambalangoda,Used,Petrol,Automatic,Hatchback,gray
Suzuki,Wagon R,2025.0,1.0,0.0,660.0,Yakkala,Brand New,Petrol,Automatic,,white
Toyota,Aqua,2013.0,13.0,251780.0,1200.0,Pussellawa,Used,Petrol,Automatic,Hatchback,blue
Suzuki,Wagon R,2025.0,1.0,0.0,650.0,Maharagama,Brand New,Petrol,Automatic,Station wagon,white
Toyota,Yaris,2007.0,19.0,190000.0,,Galle,Used,Petrol,Manual,Saloon,black
Suzuki,Swift,2002.0,24.0,176000.0,1300.0,Mattakkuliya (Colombo 15),Used,Petrol,Automatic,Hatchback,black
Renault,KWID,2017.0,9.0,0.0,999.0,Ambalangoda,Used,Petrol,Manual,,red
Honda,Civic,2017.0,9.0,26700.0,1000.0,Padukka,Used,Petrol,Automatic,Hatchback,white
Toyota,Aqua,2012.0,14.0,136000.0,1500.0,Galle,Used,Hybrid,Automatic,Hatchback,gray
Toyota,Vitz,2015.0,11.0,112000.0,1300.0,Ambalangoda,Used,Petrol,Automatic,Hatchback,black
Mercedes Benz,CLA,2018.0,8.0,52000.0,1600.0,Ja-Ela,Used,Petrol,Tiptronic,Saloon,white
Toyota,Carina,2003.0,23.0,0.0,1500.0,Wellawatta (Colombo 06),Used,Petrol,Manual,Sedan,silver
Toyota,Aqua,2013.0,13.0,109000.0,1500.0,Monaragala,Used,Petrol,Automatic,Hatchback,white
Suzuki,Wagon R,2014.0,12.0,150000.0,650.0,Ambalangoda,Used,Hybrid,Automatic,Hatchback,pink
Mazda,Familia,1999.0,27.0,140000.0,1499.0,Battaramulla,Used,Petrol,Automatic,Saloon,silver
Suzuki,Wagon R,2023.0,3.0,6600.0,660.0,Kottawa,Brand New,Petrol,Automatic,Hatchback,blue
Suzuki,Wagon R,2018.0,8.0,88000.0,650.0,Akurana,Used,Petrol,Automatic,Liftback,red
Renault,KWID,2016.0,10.0,172320.0,850.0,Batticaloa,Used,Petrol,Manual,Hatchback,red
Suzuki,Hustler,2025.0,1.0,0.0,658.0,Nawala,Brand New,Petrol,Automatic,Hatchback,blue
Suzuki,Alto,2015.0,11.0,105000.0,800.0,Kuliyapitiya,Used,Petrol,Manual,Hatchback,silver
Mercedes Benz,S Class,2014.0,12.0,90000.0,3000.0,Kohuwala,Used,Petrol,Automatic,Sedan,white
Hyundai,Accent,2002.0,24.0,165000.0,1500.0,Ampara,Used,Petrol,Manual,Hatchback,white
Toyota,Vios,2003.0,23.0,190000.0,1900.0,Nittambuwa,Used,Petrol,Automatic,Saloon,black
Hyundai,Eon,2014.0,12.0,134839.0,800.0,Kaduwela,Used,Petrol,Manual,Liftback,brown
Daihatsu,Mira,1998.0,28.0,0.0,850.0,Ambalangoda,Used,Petrol,Manual,Hatchback,red
Audi,Q3,2019.0,7.0,78000.0,1500.0,Ambalangoda,Used,Petrol,Automatic,Hatchback,white
Toyota,Premio,2007.0,19.0,100000.0,1500.0,Polonnaruwa,Used,Petrol,Automatic,Saloon,white
Toyota,Belta,2008.0,18.0,106000.0,1300.0,Kelaniya,Used,Petrol,Automatic,Saloon,silver
Toyota,Corolla,2002.0,24.0,280000.0,1000.0,Batawala,Used,Petrol,Automatic,Liftback,blue
Suzuki,Wagon R,2018.0,8.0,150000.0,690.0,Ampara,Used,Hybrid,Automatic,Hatchback,white
Suzuki,Wagon R,2024.0,2.0,6000.0,650.0,Negombo,Brand New,Hybrid,Automatic,Hatchback,white
Suzuki,A Star,2010.0,16.0,150000.0,1000.0,Kadawatha,Used,Petrol,Automatic,Hatchback,gray
Honda,Fit,2015.0,11.0,140000.0,690.0,Kalutara,Used,Petrol,Automatic,Hatchback,black
Daihatsu,Mira,2024.0,2.0,2000.0,658.0,Minuwangoda,Reconditioned,Petrol,Automatic,Liftback,white
Suzuki,Wagon R,2018.0,8.0,0.0,658.0,Ampitiya,Used,Hybrid,Automatic,,maroon
Toyota,Aqua,2015.0,11.0,134000.0,1490.0,Kandy,Used,Hybrid,Automatic,Hatchback,gray
Suzuki,Wagon R,2018.0,8.0,120000.0,1500.0,Adampan,Used,Hybrid,Automatic,Liftback,white
Suzuki,Alto,2024.0,2.0,11000.0,660.0,Nugegoda,Brand New,Petrol,Automatic,Hatchback,blue
Suzuki,Wagon R,2014.0,12.0,124654.0,650.0,Ambalangoda,Used,Hybrid,Automatic,Hatchback,white
Toyota,Aqua,2013.0,13.0,18000.0,1497.0,Maharagama,Used,Hybrid,Manual,Hatchback,blue
Suzuki,Wagon R,2018.0,8.0,68000.0,650.0,Gampaha,Used,Petrol,Automatic,Hatchback,silver
Suzuki,Swift,2017.0,9.0,80000.0,1300.0,Ambalangoda,Used,Petrol,Automatic,Hatchback,blue
Suzuki,Wagon R,2025.0,1.0,0.0,660.0,Kurunegala,Brand New,Hybrid,Automatic,Sedan,white
Daihatsu,Taft,2022.0,4.0,0.0,660.0,Kurunegala,Brand New,Petrol,Automatic,,red
Honda,Fit,2013.0,13.0,102000.0,1490.0,Dehiwala,Used,Hybrid,Automatic,Hatchback,blue
Suzuki,Wagon R,2017.0,9.0,125500.0,660.0,Nittambuwa,Used,Petrol,Automatic,Hatchback,blue
Toyota,Allion,2010.0,16.0,230000.0,1500.0,Panadura,Used,Petrol,Automatic,Saloon,black
Suzuki,Maruti,2010.0,16.0,0.0,800.0,Kurunegala,Used,Petrol,Manual,Liftback,black
Honda,Civic,2002.0,24.0,200000.0,1500.0,Kottawa,Used,Petrol,Automatic,Saloon,red
Toyota,Corolla,2001.0,25.0,131400.0,1450.0,Embilipitiya,Used,Petrol,Manual,Saloon,silver
Toyota,Vitz,2008.0,18.0,130000.0,1000.0,Aniwatta,Used,Petrol,Automatic,Hatchback,gray
Micro,Panda,2012.0,14.0,80000.0,1342.0,Ambalangoda,Used,Petrol,Manual,Hatchback,red
Suzuki,Wagon R,2014.0,12.0,140000.0,650.0,Ambalangoda,Used,Petrol,Automatic,Station wagon,red
Zotye,Z100,2020.0,6.0,56000.0,1000.0,Kaduwela,Used,Petrol,Other,Liftback,white
Suzuki,Hustler,2024.0,2.0,18326.0,650.0,Rajagiriya,Brand New,Petrol,Automatic,Hatchback,blue
Suzuki,Wagon R,2017.0,9.0,0.0,650.0,Kurunegala,Used,Hybrid,Automatic,Hatchback,white
Suzuki,Wagon R,2024.0,2.0,9800.0,650.0,Gampaha,Brand New,Petrol,Automatic,Hatchback,brown
Daihatsu,Taft,2024.0,2.0,0.0,660.0,Wattala,Brand New,Petrol,Automatic,Hatchback,green
Mitsubishi,eK,2023.0,3.0,8000.0,650.0,Veyangoda,Reconditioned,Petrol,Automatic,Station wagon,black
Suzuki,Alto,2024.0,2.0,900.0,650.0,Piliyandala,Brand New,Petrol,Automatic,Hatchback,white
Perodua,Bezza,2019.0,7.0,72000.0,1000.0,Ambalangoda,Used,Petrol,Automatic,Liftback,blue
Hyundai,Eon,2025.0,1.0,0.0,1000.0,Batticaloa,Brand New,Petrol,Automatic,Hatchback,red
Suzuki,Wagon R,2017.0,9.0,,658.0,Murutalawa,Used,Petrol,Automatic,Hatchback,silver
Toyota,Aqua,2012.0,14.0,140000.0,1500.0,Matara,Used,Hybrid,Automatic,Hatchback,black
Mitsubishi,Lancer,2006.0,20.0,242884.0,1300.0,Kelaniya,Used,Petrol,Manual,Saloon,red
Perodua,Viva,2011.0,15.0,110000.0,960.0,Matara,Used,Petrol,Manual,Hatchback,black
Volkswagen,Beetle,,,100000.0,1200.0,Negombo,Used,Petrol,Manual,Saloon,blue
Suzuki,Wagon R,2015.0,11.0,138000.0,650.0,Pussellawa,Used,Petrol,Automatic,Hatchback,white
Toyota,Vitz,2015.0,11.0,,1500.0,Ambalangoda,Used,Petrol,Automatic,Hatchback,white
Suzuki,Celerio,2014.0,12.0,1000.0,1000.0,Kadawatha,Used,Petrol,Automatic,Hatchback,red
Toyota,Aqua,2012.0,14.0,0.0,1500.0,Beliatta,Used,Hybrid,Automatic,Hatchback,white
Honda,Civic,2003.0,23.0,212647.0,1490.0,Colombo Fort (Colombo 01),Used,Petrol,Automatic,Hatchback,silver
Nissan,Tiida,2008.0,18.0,181000.0,1500.0,Boralesgamuwa,Used,Petrol,Automatic,Hatchback,silver
Toyota,Vitz,2019.0,7.0,46000.0,1000.0,Negombo,Used,Petrol,Automatic,,red
Toyota,Yaris Ativ,2025.0,1.0,0.0,1500.0,Kohuwala,Brand New,Hybrid,Automatic,Sedan,white
Suzuki,Wagon R,2023.0,3.0,6500.0,660.0,Kotte,Reconditioned,Petrol,Automatic,Hatchback,gray
Toyota,Vitz,2018.0,8.0,40000.0,1000.0,Ambalangoda,Used,Petrol,Automatic,Hatchback,white
Suzuki,Spacia,2023.0,3.0,0.0,650.0,Negombo,Brand New,Petrol,Automatic,Hatchback,white
BMW,740Le,2018.0,8.0,0.0,2000.0,Kohuwala,Used,Petrol,Automatic,Sedan,black
Toyota,Roomy,2022.0,4.0,50000.0,1500.0,Peliyagoda,Used,Hybrid,Automatic,Liftback,red
Suzuki,Wagon R,2025.0,1.0,0.0,660.0,Borella (Colombo 08),Brand New,Petrol,Automatic,Hatchback,black
Toyota,Corolla,,,0.0,1300.0,Dummalasuriya,Used,Petrol,Manual,Saloon,red
Toyota,Axio,2007.0,19.0,0.0,1500.0,Ambalangoda,Used,Petrol,Automatic,Saloon,blue
Toyota,Belta,2009.0,17.0,156450.0,1300.0,Dehiwala,Used,Petrol,Automatic,Saloon,white
Suzuki,Wagon R,2018.0,8.0,115000.0,650.0,Kollupitiya (Colombo 03),Used,Petrol,Automatic,,black
Honda,Fit,2012.0,14.0,126650.0,1339.0,Moratuwa,Used,Petrol,Automatic,Hatchback,silver
Honda,Civic,2001.0,25.0,180000.0,1500.0,Anuradhapura,Used,Petrol,Automatic,Hatchback,navy
Toyota,Axio,2014.0,12.0,125000.0,1500.0,Narahenpita (Colombo 05),Used,Hybrid,Automatic,Saloon,blue
Audi,Q2,2018.0,8.0,0.0,1400.0,Katugastota,Used,Petrol,Automatic,Saloon,black
Perodua,Viva,2010.0,16.0,120000.0,1000.0,Horana,Used,Petrol,Automatic,Hatchback,blue
Suzuki,Swift,2017.0,9.0,63000.0,1000.0,Welimada,Used,Petrol,Automatic,Liftback,blue
Mercedes Benz,CLA,2025.0,1.0,0.0,1332.0,Wellawatta (Colombo 06),Brand New,Petrol,Automatic,Sedan,white
Suzuki,Wagon R,2018.0,8.0,75000.0,650.0,Batticaloa,Used,Hybrid,Automatic,Sedan,white
Toyota,Vitz,2008.0,18.0,75000.0,1000.0,Pita Kotte,Used,Petrol,Automatic,Hatchback,silver
Suzuki,Celerio,2016.0,10.0,71000.0,1000.0,Kadawatha,Used,Petrol,Automatic,Hatchback,blue
Suzuki,Estilo,2010.0,16.0,142500.0,800.0,Batticaloa,Used,Petrol,Manual,Hatchback,silver
Perodua,Viva,2011.0,15.0,0.0,660.0,Kaduwela,Used,Petrol,Automatic,Liftback,white
Nissan,Pulsar,1997.0,29.0,0.0,1490.0,Aralaganwila,Used,Petrol,Manual,Liftback,white
Nissan,March,1999.0,27.0,225000.0,1000.0,Kadawatha,Used,Petrol,Automatic,Hatchback,silver
Nissan,Leaf,2014.0,12.0,46000.0,,Piliyandala,Used,Electric,Automatic,Hatchback,gray
Toyota,Tercel,1996.0,30.0,0.0,1290.0,Alawwa,Used,Petrol,Manual,Sedan,red
Toyota,Aqua,2013.0,13.0,140000.0,1500.0,Dehiwala,Used,Hybrid,Automatic,Liftback,blue
Suzuki,Wagon R,2017.0,9.0,110700.0,660.0,Minuwangoda,Used,Petrol,Automatic,Hatchback,white
Suzuki,Celerio,2014.0,12.0,0.0,990.0,Horana,Used,Petrol,Manual,Hatchback,black
Toyota,Vitz,2005.0,21.0,0.0,1000.0,Gampola,Used,Hybrid,Automatic,Hatchback,blue
Mercedes Benz,C180,2018.0,8.0,20000.0,1500.0,Imbulgoda,Used,Petrol,Automatic,Saloon,silver
Suzuki,Alto,2011.0,15.0,153000.0,1000.0,Kurunegala,Used,Petrol,Manual,Convertible,silver
Toyota,Prius,2014.0,12.0,210000.0,1500.0,Ambalangoda,Used,Petrol,Automatic,Liftback,white
Honda,Fit,2012.0,14.0,159000.0,1330.0,Wattala,Used,Petrol,Automatic,Hatchback,silver
Toyota,Yaris,2024.0,2.0,5000.0,1500.0,Maharagama,Brand New,Petrol,Automatic,Hatchback,black
Toyota,Vitz,2018.0,8.0,77900.0,1300.0,Katuneriya,Used,Petrol,Automatic,Liftback,white
Nissan,Sunny,2002.0,24.0,158600.0,1500.0,Peradeniya,Used,Petrol,Automatic,Saloon,silver
Suzuki,Liana,2006.0,20.0,0.0,1300.0,Polgahawela,Used,Petrol,Manual,Hatchback,black
Hyundai,Eon,2015.0,11.0,33000.0,800.0,Galle,Used,Petrol,Manual,Hatchback,white
Suzuki,Spacia,2025.0,1.0,288.0,650.0,Kandy,Brand New,Petrol,Automatic,,white
Toyota,Premio,2013.0,13.0,143000.0,1500.0,Ambalangoda,Used,Petrol,Automatic,Sedan,brown
Toyota,Prius,2013.0,13.0,159000.0,1490.0,Kurunegala,Used,Petrol,Automatic,Liftback,white
Toyota,Aqua,2013.0,13.0,140000.0,1330.0,Batticaloa,Used,Petrol,Automatic,Station wagon,silver
Subaru,Stella,2023.0,3.0,6600.0,660.0,Kottawa,Brand New,Petrol,Automatic,Hatchback,white
Toyota,Vitz,2016.0,10.0,123456.0,1500.0,Neluwa,Used,Petrol,Automatic,Hatchback,white
Suzuki,Estilo,2010.0,16.0,98500.0,1000.0,Kalmunai,Used,Petrol,Manual,Hatchback,brown
Suzuki,Wagon R,2016.0,10.0,69000.0,650.0,Nikaweratiya,Used,Petrol,Automatic,Hatchback,other
Toyota,Vitz,2016.0,10.0,170000.0,990.0,Galle,Used,Petrol,Automatic,Liftback,gray
Toyota,Vitz,2018.0,8.0,94000.0,1000.0,Kalmunai,Used,Petrol,Automatic,Sedan,white
Toyota,Vitz,2016.0,10.0,80000.0,1000.0,Chilaw,Used,Petrol,Automatic,Liftback,silver
Suzuki,Alto,2015.0,11.0,116000.0,800.0,Baduraliya,Used,Petrol,Manual,Hatchback,gray
Honda,City,2025.0,1.0,50.0,1000.0,Gampaha,Brand New,Petrol,Automatic,Sedan,gray
Suzuki,Alto,2011.0,15.0,0.0,800.0,Matara,Used,Petrol,Manual,Hatchback,white
Tata,Nano,2015.0,11.0,109000.0,650.0,Embilipitiya,Used,Petrol,Manual,Hatchback,red
Toyota,Axio,2015.0,11.0,0.0,1500.0,Ambalangoda,Used,Petrol,Automatic,Saloon,maroon
Toyota,Prius,2011.0,15.0,150000.0,1600.0,Ambalangoda,Used,Hybrid,Automatic,Liftback,blue
Suzuki,Alto,2015.0,11.0,97816.0,800.0,Batticaloa,Used,Petrol,Manual,Hatchback,silver
Toyota,Vios,2005.0,21.0,181000.0,1500.0,Kandy,Used,Petrol,Automatic,Sedan,silver
Hyundai,Eon,2016.0,10.0,106500.0,800.0,Colombo Fort (Colombo 01),Used,Petrol,Manual,Saloon,red
Mazda,Familia,2002.0,24.0,120000.0,1500.0,Bibile,Used,Petrol,Automatic,Saloon,silver
Toyota,Axio,2017.0,9.0,121000.0,1500.0,Kohuwala,Used,Hybrid,Automatic,Saloon,other
Mitsubishi,Lancer,2004.0,22.0,203485.0,1300.0,Anuradhapura,Used,Petrol,Automatic,Sports,red
Micro,Panda,2015.0,11.0,0.0,1000.0,Bombuwala,Used,Petrol,Automatic,Hatchback,silver
Toyota,Aqua,2013.0,13.0,216000.0,1490.0,Anuradhapura,Used,Hybrid,Automatic,Hatchback,black
Toyota,Aqua,2018.0,8.0,0.0,1500.0,Ambalangoda,Used,Petrol,Automatic,Hatchback,white
Toyota,Vitz,2015.0,11.0,150000.0,1000.0,Galagedara,Used,Petrol,Automatic,Hatchback,white
Mitsubishi,i-MiEV,2013.0,13.0,90000.0,600.0,Kiribathgoda,Used,Electric,Automatic,Saloon,white
BMW,5 Series,2015.0,11.0,65000.0,2000.0,Ambalangoda,Used,Diesel,Automatic,Saloon,white
BYD,ATTO1,2025.0,1.0,0.0,,Cinnamon Garden (Colombo 07),Brand New,Electric,Automatic,Hatchback,white
Toyota,Premio,2013.0,13.0,,1200.0,Pussellawa,Used,Petrol,Automatic,Hatchback,white
Toyota,Wigo,2017.0,9.0,42000.0,1000.0,Kohuwala,Used,Petrol,Automatic,Hatchback,other
Micro,Panda,2014.0,12.0,0.0,1000.0,Panadura,Used,Petrol,Manual,Hatchback,blue
Suzuki,Hustler,2015.0,11.0,,650.0,Pussellawa,Used,Petrol,Automatic,Hatchback,red
Mitsubishi,Lancer,1992.0,34.0,100000.0,1000.0,Polonnaruwa,Used,Petrol,Manual,Saloon,blue
Honda,Grace,2016.0,10.0,158400.0,1500.0,Moratuwa,Used,Hybrid,Automatic,Saloon,white
Honda,Fit,2014.0,12.0,130000.0,1500.0,Badulla,Used,Petrol,Automatic,Station wagon,white
Toyota,Vitz,2018.0,8.0,90600.0,1500.0,Ambalangoda,Used,Petrol,Automatic,Hatchback,black
Nissan,FB 15,2000.0,26.0,185000.0,1500.0,Kurunegala,Used,Petrol,Automatic,Saloon,silver
Toyota,Prius,2011.0,15.0,120000.0,1790.0,Puttalam,Used,Petrol,Automatic,Liftback,black
Mercedes Benz,C200,2008.0,18.0,163000.0,1800.0,Moratuwa,Used,Petrol,Automatic,Saloon,white
Suzuki,Wagon R,2018.0,8.0,90000.0,658.0,Kiribathgoda,Used,Petrol,Automatic,Hatchback,white
Toyota,Aqua,2014.0,12.0,146000.0,1500.0,Ambalangoda,Used,Petrol,Automatic,Hatchback,white
Suzuki,Wagon R,2025.0,1.0,1000.0,998.0,Kurunegala,Brand New,Hybrid,Automatic,Hatchback,white
Honda,Civic,2007.0,19.0,142000.0,1800.0,Wattala,Used,Petrol,Automatic,Saloon,navy
Honda,Grace,2015.0,11.0,110000.0,1500.0,Dambulla,Used,Petrol,Automatic,Sedan,silver
Toyota,Vitz,2015.0,11.0,112139.0,1000.0,Malabe,Used,Petrol,Automatic,Liftback,silver
Toyota,Starlet,1995.0,31.0,23425.0,1500.0,Hambantota,Used,Diesel,Manual,Hatchback,black
Honda,Fit,2014.0,12.0,150000.0,1330.0,Ambalangoda,Used,Hybrid,Automatic,Hatchback,white
Suzuki,Wagon R,2018.0,8.0,,650.0,Kadawatha,Used,Petrol,Automatic,Hatchback,white
Toyota,Premio,2013.0,13.0,180000.0,1500.0,Kandy,Used,Petrol,Automatic,Liftback,maroon
Mercedes Benz,C200,2023.0,3.0,10000.0,1500.0,Kohuwala,Reconditioned,Petrol,Automatic,Sedan,white
Suzuki,Wagon R,2016.0,10.0,96000.0,650.0,Piliyandala,Used,Hybrid,Automatic,,white
Toyota,Premio,2014.0,12.0,106000.0,1500.0,Monaragala,Used,Petrol,Automatic,Liftback,white
Suzuki,Wagon R,2015.0,11.0,0.0,900.0,Dedunupitiya,Used,Petrol,Automatic,Liftback,other
Nissan,Dayz,2024.0,2.0,0.0,660.0,Kottawa,Brand New,Petrol,Automatic,Liftback,black
Chery,Yoyo,2015.0,11.0,0.0,1100.0,Panadura,Used,Petrol,Manual,Station wagon,silver
Toyota,Prius,2012.0,14.0,260000.0,1600.0,Ambalangoda,Used,Hybrid,Automatic,Liftback,red
Renault,KWID,2016.0,10.0,70900.0,800.0,Trincomalee,Used,Petrol,Manual,Hatchback,gray
Suzuki,Alto,2010.0,16.0,133000.0,660.0,Kadawatha,Used,Petrol,Manual,Hatchback,maroon
Toyota,Pixis,2023.0,3.0,0.0,660.0,Rajagiriya,Brand New,Petrol,Automatic,Station wagon,blue
Perodua,Bezza,2019.0,7.0,90000.0,1000.0,Moratuwa,Used,Petrol,Automatic,Saloon,white
Suzuki,Wagon R,2017.0,9.0,60000.0,996.0,Kirillawala,Used,Petrol,Automatic,Hatchback,white
Nissan,Roox,2024.0,2.0,0.0,1200.0,Dehiwala,Brand New,Petrol,Automatic,,red
Nissan,Almera,2025.0,1.0,0.0,1000.0,Kohuwala,Brand New,Petrol,Automatic,Sedan,red
Hyundai,Eon,2018.0,8.0,65000.0,814.0,Kelaniya,Used,Petrol,Manual,Saloon,gray
Daihatsu,Move,2017.0,9.0,90000.0,650.0,Pepiliyana,Used,Petrol,Automatic,Hatchback,yellow
Suzuki,Spacia,2016.0,10.0,80000.0,700.0,Pujapitiya,Used,Petrol,Automatic,Hatchback,black
Suzuki,Swift,2004.0,22.0,128678.0,1300.0,Matugama,Used,Petrol,Automatic,Hatchback,silver
Suzuki,Maruti,2007.0,19.0,75000.0,800.0,Kegalle,Used,Petrol,Manual,Hatchback,blue
Suzuki,Swift,2004.0,22.0,119000.0,1300.0,Gampaha,Used,Petrol,Automatic,Hatchback,black
Suzuki,Alto,2024.0,2.0,0.0,660.0,Matara,Brand New,Hybrid,Automatic,Liftback,white
Toyota,Starlet,1993.0,33.0,245588.0,1330.0,Hanwella,Used,Petrol,Manual,Sports,blue
Perodua,Elite,2011.0,15.0,0.0,990.0,Ambalangoda,Used,Petrol,Manual,Hatchback,silver
KIA,Picanto,2016.0,10.0,97000.0,1000.0,Kadawatha,Used,Petrol,Automatic,Hatchback,white
Mazda,3,2010.0,16.0,160000.0,1600.0,Negombo,Used,Petrol,Automatic,Saloon,blue
Daihatsu,Mira,2023.0,3.0,6610.0,660.0,Sapugaskanda,Brand New,Petrol,Automatic,Hatchback,black
Nissan,Sunny,2003.0,23.0,194000.0,1600.0,Mirigama,Used,Petrol,Manual,Saloon,gray
Subaru,R2,2003.0,23.0,182000.0,650.0,Moratuwa,Used,Petrol,Automatic,Hatchback,gray
Toyota,Allion,2007.0,19.0,98000.0,1500.0,Ambalangoda,Used,Petrol,Automatic,Saloon,white
Toyota,Prius,2014.0,12.0,144000.0,1800.0,Kalutara,Used,Hybrid,Automatic,Hatchback,white
Toyota,Aqua,2014.0,12.0,200000.0,1490.0,Colombo Fort (Colombo 01),Reconditioned,Petrol,Automatic,Hatchback,silver
Toyota,Corolla,2001.0,25.0,219386.0,1500.0,Ratnapura,Used,Petrol,Automatic,Saloon,black
Toyota,Prius,2016.0,10.0,96000.0,1500.0,Batticaloa,Used,Hybrid,Automatic,Sedan,white
Suzuki,Estilo,2010.0,16.0,165000.0,990.0,Kahawatta,Used,Petrol,Manual,Hatchback,red
Toyota,Vitz,2017.0,9.0,91000.0,1000.0,Anuradhapura,Used,Hybrid,Automatic,Saloon,white
Toyota,Premio,2017.0,9.0,140000.0,1500.0,Ambalangoda,Used,Petrol,Automatic,Saloon,white
Suzuki,Alto,2006.0,20.0,165000.0,800.0,Kandy,Used,Petrol,Manual,Sedan,red
Honda,Civic,2018.0,8.0,500.0,1000.0,Kuliyapitiya,Used,Hybrid,Automatic,Hatchback,white
Daihatsu,Mira,2023.0,3.0,0.0,650.0,Mawathagama,Brand New,Petrol,Automatic,Station wagon,red
Suzuki,Swift,2014.0,12.0,64000.0,1300.0,Muddaragama,Used,Petrol,Other,Liftback,white
Suzuki,Alto,2004.0,22.0,18100.0,650.0,Nikaweratiya,Used,Petrol,Automatic,Hatchback,white
Nissan,Dayz,2024.0,2.0,6600.0,660.0,Kottawa,Brand New,Petrol,Automatic,Hatchback,black
Suzuki,Wagon R,2023.0,3.0,4500.0,690.0,Kurunegala,Brand New,Hybrid,Automatic,Liftback,white
Daihatsu,Mira,2023.0,3.0,7300.0,660.0,Mount Lavinia,Reconditioned,Petrol,Automatic,Hatchback,silver
Daihatsu,Taft,2024.0,2.0,0.0,660.0,Homagama,Brand New,Petrol,Automatic,Hatchback,green
Daihatsu,Mira,2024.0,2.0,0.0,650.0,Polonnaruwa,Brand New,Petrol,Automatic,Hatchback,white
Suzuki,Wagon R,2023.0,3.0,4500.0,660.0,Kurunegala,Brand New,Hybrid,Automatic,Hatchback,beige
Toyota,Prius,2014.0,12.0,170000.0,1500.0,Ambalangoda,Used,Petrol,Automatic,Liftback,white
Suzuki,Wagon R,2023.0,3.0,22194.0,650.0,Negombo,Brand New,Petrol,Automatic,Hatchback,white
Toyota,Aqua,2014.0,12.0,116000.0,1490.0,Pepiliyana,Used,Hybrid,Automatic,Hatchback,white
Toyota,Prius,2011.0,15.0,198000.0,1800.0,Piliyandala,Used,Hybrid,Automatic,Saloon,gray
Toyota,Axio,2018.0,8.0,125000.0,1500.0,Boralesgamuwa,Used,Hybrid,Automatic,Saloon,red
Suzuki,Celerio,2016.0,10.0,94000.0,1000.0,Kadawatha,Used,Petrol,Automatic,Hatchback,red
Toyota,Belta,2007.0,19.0,175.0,1300.0,Ambalangoda,Used,Petrol,Automatic,Saloon,black
Suzuki,Wagon R,2014.0,12.0,30650.0,650.0,Moratuwa,Used,Petrol,Automatic,Hatchback,black
Toyota,Vitz,2019.0,7.0,81700.0,1000.0,Sainthamaruthu,Used,Petrol,Automatic,Hatchback,white
Honda,Grace,2014.0,12.0,54000.0,1500.0,Batticaloa,Used,Petrol,Automatic,Sedan,black
Toyota,Yaris,2008.0,18.0,189000.0,1300.0,Piliyandala,Used,Petrol,Manual,Hatchback,blue
Suzuki,Wagon R,2017.0,9.0,0.0,,Kurunegala,Used,Petrol,Manual,Hatchback,white
Suzuki,Alto,2015.0,11.0,60000.0,800.0,Nittambuwa,Used,Petrol,Manual,Hatchback,silver
Suzuki,Wagon R,2025.0,1.0,0.0,650.0,Nikaweratiya,Brand New,Petrol,Automatic,Hatchback,white
Suzuki,Celerio,2017.0,9.0,93000.0,1000.0,Kadawatha,Used,Petrol,Automatic,Hatchback,red
Nissan,Wingroad,2001.0,25.0,226000.0,1490.0,Seeduwa,Used,Petrol,Automatic,Hatchback,white
Toyota,Vitz,2016.0,10.0,87565.0,1000.0,Kandy,Used,Petrol,Automatic,Hatchback,white
Toyota,Allion,2007.0,19.0,0.0,1500.0,Kurunegala,Used,Petrol,Manual,Convertible,white
