Raw_Title,Raw_Price,Raw_Mileage,Raw_Metadata,Colour,Condition,Engine/Motor Capacity,Fuel Type,Manufacturer,Mileage,Model,Model Year,Power,Register Year,Transmission,Vehicle Type
Suzuki Wagon R 2017,"Rs: 7,050,000",km Find,"2026-01-28 | Gampaha 102,000",white,Used,600,Petrol,Suzuki,102000,Wagon R,2017,600,2018,Automatic,Car(Hatchback)
Toyota Axio 2014,"Rs: 8,200,000",km Find,"2026-01-28 | Boralesgamuwa 121,000",white,Used,1500,Hybrid,Toyota,121000,Axio,2014,1500,2015,Automatic,Car(Saloon)
Suzuki Wagon R 2015,"Rs: 5,200,000",km Find,"2026-01-28 | Boralesgamuwa 152,000",blue,Used,1500,Hybrid,Suzuki,152000,Wagon R,2015,1500,2017,Automatic,Car(Liftback)
Audi A3 2023,"Rs: 18,950,000",,2026-01-28 | Sapugaskanda Find Out More,black,Brand New,1984,Petrol,Audi,0,A3,2023,1984,Ref:,Automatic,Car(Sedan)
Suzuki Alto 2004,"Rs: 3,525,000",km Find,"2026-01-28 | Nikaweratiya 18,100",white,Used,650,Petrol,Suzuki,18100,Alto,2004,650,2006,Automatic,Car(Hatchback)
Suzuki Swift 2009,"Rs: 5,800,000",km Find,"2026-01-28 | Sapugaskanda 175,755",silver,Used,1242,Petrol,Suzuki,175755,Swift,2009,1242,2009,Automatic,Car(Hatchback)
Suzuki Spacia 2022,"Rs: 8,350,000",km Find,"2026-01-28 | Alutgama 30,000",white,Brand New,660,Hybrid,Suzuki,30000,Spacia,2022,660,Ref:,Automatic,Car(Hatchback)
Honda Civic 2017,"Rs: 12,500,000",km Find,"2026-02-19 | Telijjawila 82,285",silver,Used,1000,Petrol,Honda,82285,Civic,2017,1000,2018,Automatic,Car()
KIA Sephia 2002,"Rs: 2,600,000",km Find,"2026-02-10 | Mattegoda 162,481",gray,Used,1331,Petrol,KIA,162481,Sephia,2002,1331,2003,Automatic,Car(Sedan)
Toyota Belta 2007,"Rs: 5,500,000",km Find,"2026-02-06 | Homagama 166,600",silver,Used,1000,Petrol,Toyota,166600,Belta,2007,1000,2009,Automatic,Car(Saloon)
Toyota Vitz 2007,"Rs: 5,350,000",km Find,"2026-01-28 | Alutgama 160,000",silver,Used,650,Petrol,Toyota,160000,Vitz,2007,650,2011,Automatic,Car(Hatchback)
Honda Insight 2009,"Rs: 7,375,000",km Find,"2026-01-28 | Kiribathgoda 172,000",white,Used,1200,Petrol,Honda,172000,Insight,2009,1200,2011,Manual,Car(Hatchback)
KIA Sportage 2012,"Rs: 8,500,000",km Find,"2026-01-28 | Alutgama 180,000",black,Used,2000,Petrol,KIA,180000,Sportage,2012,2000,2013,Automatic,Car(Hatchback)
Toyota Vitz 2015,"Rs: 6,950,000",km Find,"2026-01-28 | Polonnaruwa 66,815",blue,Used,990,Petrol,Toyota,66815,Vitz,2015,990,2018,Automatic,Car(Hatchback)
Suzuki Wagon R 2014,"Rs: 5,375,000",km Find,"2026-01-28 | Alutgama 100,000",silver,Used,650,Hybrid,Suzuki,100000,Wagon R,2014,650,2016,Automatic,Car(Hatchback)
Suzuki Wagon R 2017,"Rs: 5,700,000",km Find,"2026-01-28 | Boralesgamuwa 87,000",black,Used,1500,Hybrid,Suzuki,87000,Wagon R,2017,1500,2017,Automatic,Car(Liftback)
Toyota Allion 2002,"Rs: 6,195,000",km Find,"2026-01-28 | Negombo 195,000",silver,Used,1490,Petrol,Toyota,195000,Allion,2002,1490,2005,Manual,Car(Saloon)
Toyota Axio 2014,"Rs: 8,200,000",km Find,"2026-01-28 | Ja-Ela 121,000",white,Used,1500,Hybrid,Toyota,121000,Axio,2014,1500,2014,Automatic,Car(Hatchback)
Honda N BOX 2015,"Rs: 5,540,000",km Find,"2026-01-27 | Raddolugama 245,000",black,Used,650,Petrol,Honda,245000,N BOX,2015,650,2018,Automatic,Car(Station wagon)
Suzuki Spacia 2024,"Rs: 9,375,000",km Find,"2026-01-27 | Madawala Bazaar 4,000",white,Brand New,650,Hybrid,Suzuki,4000,Spacia,2024,650,2,Automatic,Car(Station wagon)
Toyota Premio 2012,"Rs: 8,750,000",km Find,"2026-01-27 | Agaliya 96,000",white,Used,1500,Petrol,Toyota,96000,Premio,2012,1500,2013,Manual,Car(Hatchback)
Suzuki Wagon R 2014,"Rs: 5,500,000",,2026-01-27 | Hokandara Find Out More,silver,Used,650,Petrol,Suzuki,0,Wagon R,2014,650,2015,Automatic,Car(Liftback)
Mitsubishi Lancer 2002,"Rs: 6,000,000",,2026-01-27 | Kurunegala Find Out More,gray,Used,1500,Petrol,Mitsubishi,0,Lancer,2002,1500,2002,Manual,Car(Hatchback)
Suzuki Alto 2015,"Rs: 4,000,000",,2026-01-27 | Gampola Find Out More,white,Used,800,Petrol,Suzuki,0,Alto,2015,800,2015,Manual,Car(Liftback)
Suzuki Wagon R 2018,"Rs: 6,525,000",km Find,"2026-01-27 | Gampaha 68,000",silver,Used,650,Petrol,Suzuki,68000,Wagon R,2018,650,2018,Automatic,Car(Hatchback)
Suzuki Alto 2013,"Rs: 3,500,000",,2026-01-27 | Horana Find Out More,other,Used,800,Petrol,Suzuki,0,Alto,2013,800,2013,Manual,Car(Hatchback)
Mitsubishi Lancer 1982,"Rs: 850,000",km Find,"2026-01-27 | Rambukkana 223,300",silver,Used,1400,Petrol,Mitsubishi,223300,Lancer,1982,1400,1982,Manual,Car(Station wagon)
Datsun Redi Go 2016,"Rs: 3,350,000",km Find,"2026-01-27 | Padukka 47,090",green,Used,800,Petrol,Datsun,47090,Redi Go,2016,800,2016,Manual,Car(Hatchback)
Honda Civic 2017,"Rs: 12,500,000",km Find,"2026-02-19 | Telijjawila 82,285",silver,Used,1000,Petrol,Honda,82285,Civic,2017,1000,2018,Automatic,Car()
KIA Sephia 2002,"Rs: 2,600,000",km Find,"2026-02-10 | Mattegoda 162,481",gray,Used,1331,Petrol,KIA,162481,Sephia,2002,1331,2003,Automatic,Car(Sedan)
Toyota Belta 2007,"Rs: 5,500,000",km Find,"2026-02-06 | Homagama 166,600",silver,Used,1000,Petrol,Toyota,166600,Belta,2007,1000,2009,Automatic,Car(Saloon)
Suzuki Maruti 2011,"Rs: 2,275,000",km Find,"2026-01-27 | Morontuduwa 93,000",black,Used,800,Petrol,Suzuki,93000,Maruti,2011,800,2012,Manual,Car(Hatchback)
Toyota Aqua 2012,"Rs: 6,700,000",km Find,"2026-01-27 | Dehiwala 160,000",orange,Used,1490,Hybrid,Toyota,160000,Aqua,2012,1490,2013,Automatic,Car(Hatchback)
Micro Panda 2018,"Rs: 4,000,000",km Find,"2026-01-27 | Godagama 52,000",other,Used,1000,Petrol,Micro,52000,Panda,2018,1000,2018,Manual,Car(Hatchback)
Toyota Vios 2003,"Rs: 5,000,000",km Find,"2026-01-27 | Gampaha 173,000",gold,Used,1500,Petrol,Toyota,173000,Vios,2003,1500,2007,Automatic,Car(Hatchback)
Suzuki Wagon R 2007,"Rs: 4,200,000",km Find,"2026-01-27 | Piliyandala 1,000",white,Used,1500,Petrol,Suzuki,1000,Wagon R,2007,1500,2007,Manual,Car(Hatchback)
Chery QQ 2007,"Rs: 1,790,000",km Find,"2026-01-27 | Padukka 65,900",green,Used,800,Petrol,Chery,65900,QQ,2007,800,2008,Manual,Car(Hatchback)
Nissan Sunny 1996,"Rs: 3,275,000",km Find,"2026-01-27 | Matale 150,000",gold,Used,1500,Petrol,Nissan,150000,Sunny,1996,1500,1999,Automatic,Car(Saloon)
Toyota Vitz 2007,"Rs: 5,185,000",km Find,"2026-01-27 | Kurunegala 226,000",silver,Used,1000,Petrol,Toyota,226000,Vitz,2007,1000,2011,Automatic,Car(Hatchback)
Toyota Carina 1998,"Rs: 3,500,000",,2026-01-27 | Bingiriya Find Out More,other,Used,1500,Petrol,Toyota,0,Carina,1998,1500,2000,Automatic,Car(Liftback)
Daihatsu Tanto 2017,"Rs: 7,000,000",,2026-01-27 | Murunkan Find Out More,red,Used,1000,Petrol,Daihatsu,0,Tanto,2017,1000,2020,Automatic,Car(Liftback)
Suzuki Alto 2015,"Rs: 3,850,000",km Find,"2026-01-27 | Battaramulla 75,000",black,Used,1000,Petrol,Suzuki,75000,Alto,2015,1000,2015,Other,Car(Hatchback)
Toyota Alpha 2012,"Rs: 11,800,000",km Find,"2026-01-27 | Marawila 140,000",silver,Used,1800,Hybrid,Toyota,140000,Alpha,2012,1800,2014,Automatic,Car(Hatchback)
Honda Aria 2008,"Rs: 5,100,000",km Find,"2026-01-27 | Anuradhapura 199,000",gray,Used,1500,Petrol,Honda,199000,Aria,2008,1500,2008,Automatic,Car(Saloon)
Suzuki Wagon R 2016,"Rs: 5,875,000",km Find,"2026-01-27 | Gampaha 114,000",white,Used,650,Petrol,Suzuki,114000,Wagon R,2016,650,2018,Automatic,Car(Hatchback)
Suzuki Wagon R 2017,"Rs: 6,150,000",km Find,"2026-01-27 | Maharagama 130,000",white,Used,660,Hybrid,Suzuki,130000,Wagon R,2017,660,2017,Automatic,Car(Liftback)
Suzuki Wagon R 2018,"Rs: 7,100,000",km Find,"2026-01-27 | Maharagama 69,000",white,Used,660,Petrol,Suzuki,69000,Wagon R,2018,660,2018,Automatic,Car(Liftback)
Suzuki Wagon R 2014,"Rs: 5,450,000",km Find,"2026-01-27 | Kurunegala 133,000",red,Used,0000,Petrol,Suzuki,133000,Wagon R,2014,0000,2016,Automatic,Car(Hatchback)
Honda Civic 2017,"Rs: 12,500,000",km Find,"2026-02-19 | Telijjawila 82,285",silver,Used,1000,Petrol,Honda,82285,Civic,2017,1000,2018,Automatic,Car()
KIA Sephia 2002,"Rs: 2,600,000",km Find,"2026-02-10 | Mattegoda 162,481",gray,Used,1331,Petrol,KIA,162481,Sephia,2002,1331,2003,Automatic,Car(Sedan)
Toyota Belta 2007,"Rs: 5,500,000",km Find,"2026-02-06 | Homagama 166,600",silver,Used,1000,Petrol,Toyota,166600,Belta,2007,1000,2009,Automatic,Car(Saloon)
Toyota Vitz 2017,"Rs: 7,490,000",km Find,"2026-01-27 | Anuradhapura 94,000",black,Used,1000,Petrol,Toyota,94000,Vitz,2017,1000,2017,Automatic,Car(Hatchback)
Honda N BOX 2023,"Rs: 7,600,000",km Find,"2026-01-27 | Kottawa 6,600",black,Reconditioned,660,Petrol,Honda,6600,N BOX,2023,660,2026,Automatic,Car(Hatchback)
Nissan Magnite 2025,"Rs: 9,150,000",km Find,"2026-01-27 | Anuradhapura 2,800",silver,Used,999,Petrol,Nissan,2800,Magnite,2025,999,2025,Automatic,Car(Hatchback)
KIA Mentor 2000,"Rs: 1,900,000",km Find,"2026-01-27 | Ja-Ela 65,000",black,Used,1500,Petrol,KIA,65000,Mentor,2000,1500,2004,Automatic,Car(Saloon)
Toyota Aqua 2014,"Rs: 8,600,000",km Find,"2026-01-27 | Ragama 93,000",white,Used,1496,Petrol,Toyota,93000,Aqua,2014,1496,2015,Automatic,Car(Hatchback)
Suzuki Wagon R 2018,"Rs: 7,250,000",km Find,"2026-01-27 | Anuradhapura 97,000",white,Used,650,Petrol,Suzuki,97000,Wagon R,2018,650,2020,Manual,Car(Liftback)
Suzuki Wagon R 2014,"Rs: 5,300,000",km Find,"2026-01-27 | Hokandara 89,000",purple,Used,0000,Petrol,Suzuki,89000,Wagon R,2014,0000,2016,Automatic,Car(Hatchback)
Toyota Vitz 2017,"Rs: 7,850,000",km Find,"2026-01-27 | Anuradhapura 91,000",white,Used,1000,Hybrid,Toyota,91000,Vitz,2017,1000,2017,Automatic,Car(Saloon)
Suzuki Wagon R 2018,"Rs: 7,300,000",km Find,"2026-01-27 | Athurugiriya 69,000",white,Used,000,Petrol,Suzuki,69000,Wagon R,2018,000,2018,Automatic,Car()
Toyota Axio 2015,"Rs: 8,500,000",km Find,"2026-01-27 | Rajagiriya 168,000",silver,Used,000,Petrol,Toyota,168000,Axio,2015,000,2015,Automatic,Car(Hatchback)
Toyota Axio 2014,"Rs: 8,300,000",km Find,"2026-01-27 | Athurugiriya 145,000",white,Used,1500,Petrol,Toyota,145000,Axio,2014,1500,2014,Automatic,Car(Hatchback)
Honda ARIA 2003,"Rs: 5,400,000",km Find,"2026-01-27 | Godagama 140,000",gold,Used,1500,Petrol,Honda,140000,ARIA,2003,1500,2007,Automatic,Car(Saloon)
Honda Civic 2017,"Rs: 12,500,000",km Find,"2026-02-19 | Telijjawila 82,285",silver,Used,1000,Petrol,Honda,82285,Civic,2017,1000,2018,Automatic,Car()
KIA Sephia 2002,"Rs: 2,600,000",km Find,"2026-02-10 | Mattegoda 162,481",gray,Used,1331,Petrol,KIA,162481,Sephia,2002,1331,2003,Automatic,Car(Sedan)
Toyota Belta 2007,"Rs: 5,500,000",km Find,"2026-02-06 | Homagama 166,600",silver,Used,1000,Petrol,Toyota,166600,Belta,2007,1000,2009,Automatic,Car(Saloon)
Toyota Axio 2015,"Rs: 9,950,000",km Find,"2026-01-27 | Wattala 160,000",white,Used,1500,Hybrid,Toyota,160000,Axio,2015,1500,2015,Automatic,Car(Saloon)
Toyota Aqua 2013,"Rs: 7,350,000",km Find,"2026-01-27 | Matara 140,000",black,Reconditioned,1500,Petrol,Toyota,140000,Aqua,2013,1500,2016,Automatic,Car(Hatchback)
Toyota Yaris Ativ 2025,"Rs: 19,300,000",,2026-01-27 | Kurunegala Find Out More,black,Brand New,1000,Petrol,Toyota,0,Yaris Ativ,2025,1000,2025,Automatic,Car(Sedan)
Suzuki Wagon R 2016,"Rs: 5,700,000",km Find,"2026-01-27 | Galle 90,000",red,Reconditioned,650,Petrol,Suzuki,90000,Wagon R,2016,650,2018,Automatic,Car(Hatchback)
Mazda 2 2019,"Rs: 14,500,000",km Find,"2026-01-27 | Athurugiriya 40,000",black,Used,1500,Petrol,Mazda,40000,2,2019,1500,2019,Automatic,Car(Sedan)
Toyota Aqua 2014,"Rs: 8,900,000",km Find,"2026-01-27 | Jambugahapitiya 123,000",white,Used,1496,Hybrid,Toyota,123000,Aqua,2014,1496,2016,Automatic,Car(Hatchback)
Volkswagen Beetle 2017,"Rs: 13,200,000",km Find,"2026-01-27 | Nugegoda 101,000",other,Used,1200,Petrol,Volkswagen,101000,Beetle,2017,1200,2019,Automatic,Car(Sedan)
Geely Panda 2015,"Rs: 2,795,000",km Find,"2026-01-26 | Kottawa 67,000",black,Used,1000,Petrol,Geely,67000,Panda,2015,1000,2015,Manual,Car(Hatchback)
KIA Picanto 2016,"Rs: 5,300,000",km Find,"2026-01-26 | Athurugiriya 72,000",red,Brand New,1000,Petrol,KIA,72000,Picanto,2016,1000,Ref:,Automatic,Car(Hatchback)
Mitsubishi Lancer 1982,"Rs: 790,000",,2026-01-26 | Wariyapola Find Out More,black,Used,1300,Petrol,Mitsubishi,0,Lancer,1982,1300,1985,Manual,Car(Hatchback)
Suzuki Cultus 1995,"Rs: 2,700,000",km Find,"2026-01-26 | Kalubowila 114,000",other,Used,1300,Petrol,Suzuki,114000,Cultus,1995,1300,1998,Manual,Car(Hatchback)
Mitsubishi eK 2024,"Rs: 7,250,000",,2026-01-26 | Kottawa Find Out More,black,Brand New,660,Hybrid,Mitsubishi,0,eK,2024,660,Ref:,Automatic,Car(Liftback)
Honda Fit 2012,"Rs: 6,200,000",km Find,"2026-01-26 | Wattala 159,000",silver,Used,1330,Petrol,Honda,159000,Fit,2012,1330,2014,Automatic,Car(Hatchback)
Honda Civic 2017,"Rs: 12,500,000",km Find,"2026-02-19 | Telijjawila 82,285",silver,Used,1000,Petrol,Honda,82285,Civic,2017,1000,2018,Automatic,Car()
KIA Sephia 2002,"Rs: 2,600,000",km Find,"2026-02-10 | Mattegoda 162,481",gray,Used,1331,Petrol,KIA,162481,Sephia,2002,1331,2003,Automatic,Car(Sedan)
Toyota Belta 2007,"Rs: 5,500,000",km Find,"2026-02-06 | Homagama 166,600",silver,Used,1000,Petrol,Toyota,166600,Belta,2007,1000,2009,Automatic,Car(Saloon)
Toyota Prius 2012,"Rs: 9,500,000",km Find,"2026-01-26 | Dehiwala 160,000",white,Used,17900000,Hybrid,Toyota,160000,Prius,2012,17900000,2013,Automatic,Car(Hatchback)
Suzuki Wagon R 2014,"Rs: 5,000,000",km Find,"2026-01-26 | Anuradhapura 112,000",white,Used,998,Hybrid,Suzuki,112000,Wagon R,2014,998,2015,Automatic,Car(Station wagon)
Suzuki Alto 1998,"Rs: 1,400,000",km Find,"2026-01-26 | Pilimatalawa 165,000",blue,Used,660,Petrol,Suzuki,165000,Alto,1998,660,1998,Manual,Car(Liftback)
Toyota Carina 2000,"Rs: 4,875,000",km Find,"2026-01-26 | Monaragala 220,000",other,Used,1500,Petrol,Toyota,220000,Carina,2000,1500,2000,Automatic,Car(Sedan)
Toyota Axio 2024,"Rs: 13,800,000",,2026-01-26 | Kottawa Find Out More,silver,Brand New,1500,Hybrid,Toyota,0,Axio,2024,1500,Ref:,Automatic,Car(Sedan)
Honda Grace 2015,"Rs: 8,850,000",km Find,"2026-01-26 | Kadugannawa 160,000",maroon,Used,1000,Hybrid,Honda,160000,Grace,2015,1000,2015,Automatic,Car(Saloon)
Nissan FB 15 1998,"Rs: 4,100,000",km Find,"2026-01-26 | Kekirawa 220,000",silver,Used,1500,Petrol,Nissan,220000,FB 15,1998,1500,2000,Automatic,Car(Saloon)
Honda Insight 2009,"Rs: 7,290,000",km Find,"2026-01-26 | Kiribathgoda 172,000",white,Used,1234,Petrol,Honda,172000,Insight,2009,1234,2011,Automatic,Car(Liftback)
Toyota Aqua 2013,"Rs: 6,950,000",km Find,"2026-01-26 | Anuradhapura 216,000",black,Used,1490,Hybrid,Toyota,216000,Aqua,2013,1490,2013,Automatic,Car(Hatchback)
Toyota Wigo 2018,"Rs: 6,200,000",km Find,"2026-01-26 | Kurunegala 90,000",red,Used,998,Petrol,Toyota,90000,Wigo,2018,998,2018,Automatic,Car(Hatchback)
Suzuki Alto 2015,"Rs: 3,890,000",km Find,"2026-01-26 | Wattala 88,487",black,Used,800,Petrol,Suzuki,88487,Alto,2015,800,2015,Manual,Car(Hatchback)
Suzuki Swift 2007,"Rs: 5,175,000",km Find,"2026-01-26 | Dehiwala 137,424",blue,Used,1300,Petrol,Suzuki,137424,Swift,2007,1300,2011,Automatic,Car(Hatchback)
Toyota Axio 2017,"Rs: 10,800,000",km Find,"2026-01-26 | Nikaweratiya 79,000",white,Used,1500,Petrol,Toyota,79000,Axio,2017,1500,2017,Automatic,Car(Hatchback)
Suzuki Wagon R 2023,"Rs: 7,050,000",km Find,"2026-01-26 | Kandy 2,000",red,Brand New,650,Petrol,Suzuki,2000,Wagon R,2023,650,Ref:,Automatic,Car(Liftback)
Honda Fit 2015,"Rs: 8,300,000",km Find,"2026-01-26 | Bandaragama 146,152",silver,Used,1500,Hybrid,Honda,146152,Fit,2015,1500,2017,Automatic,Car(Hatchback)
Honda Civic 2017,"Rs: 12,500,000",km Find,"2026-02-19 | Telijjawila 82,285",silver,Used,1000,Petrol,Honda,82285,Civic,2017,1000,2018,Automatic,Car()
KIA Sephia 2002,"Rs: 2,600,000",km Find,"2026-02-10 | Mattegoda 162,481",gray,Used,1331,Petrol,KIA,162481,Sephia,2002,1331,2003,Automatic,Car(Sedan)
Toyota Belta 2007,"Rs: 5,500,000",km Find,"2026-02-06 | Homagama 166,600",silver,Used,1000,Petrol,Toyota,166600,Belta,2007,1000,2009,Automatic,Car(Saloon)
Suzuki Ignis 2016,"Rs: 6,130,000",km Find,"2026-01-26 | Kiribathgoda 86,990",red,Used,1240,Petrol,Suzuki,86990,Ignis,2016,1240,2020,Automatic,Car(Hatchback)
Honda Grace 2015,"Rs: 9,100,000",km Find,"2026-01-26 | Ragama 135,000",white,Used,1500,Hybrid,Honda,135000,Grace,2015,1500,2016,Automatic,Car(Sedan)
Honda Civic 2018,"Rs: 12,700,000",km Find,"2026-01-26 | Pannipitiya 84,000",black,Used,1000,Petrol,Honda,84000,Civic,2018,1000,2018,Automatic,Car(Saloon)
Suzuki Alto 2015,"Rs: 3,800,000",km Find,"2026-01-26 | Kalmunai 78,000",silver,Used,800,Petrol,Suzuki,78000,Alto,2015,800,2015,Manual,Car(Liftback)
Nissan Sunny 2004,"Rs: 4,060,000",km Find,"2026-01-26 | Piliyandala 280,000",green,Used,1300,Petrol,Nissan,280000,Sunny,2004,1300,2005,Manual,Car(Saloon)
Suzuki Alto 2013,"Rs: 3,550,000",km Find,"2026-01-26 | Gampaha 92,929",red,Used,1000,Petrol,Suzuki,92929,Alto,2013,1000,2013,Manual,Car(Hatchback)
Toyota Vitz 2016,"Rs: 7,000,000",km Find,"2026-01-26 | Aluthkade (Colombo 12) 154,000",silver,Used,1300,Petrol,Toyota,154000,Vitz,2016,1300,2019,Automatic,Car(Hatchback)
Nissan Clipper 2023,"Rs: 6,900,000",km Find,"2026-01-26 | Kottawa 6,600",white,Reconditioned,660,Petrol,Nissan,6600,Clipper,2023,660,2023,Automatic,Car(Hatchback)
Toyota Corolla 1992,"Rs: 3,000,000",km Find,"2026-01-26 | Anamaduwa 123,456",white,Used,1500,Petrol,Toyota,123456,Corolla,1992,1500,1994,Manual,Car(Saloon)
Suzuki XBee 2023,"Rs: 9,350,000",km Find,"2026-01-26 | Kottawa 6,600",other,Reconditioned,660,Hybrid,Suzuki,6600,XBee,2023,660,2023,Automatic,Car(Hatchback)
Suzuki Wagon R 2017,"Rs: 5,200,000",km Find,"2026-01-26 | Anuradhapura 150,000",white,Used,660,Petrol,Suzuki,150000,Wagon R,2017,660,2018,Automatic,Car(Hatchback)
Nissan Dayz 2024,"Rs: 7,250,000",km Find,"2026-01-26 | Kottawa 6,600",other,Reconditioned,660,Petrol,Nissan,6600,Dayz,2024,660,2026,Automatic,Car(Hatchback)
Honda Civic 2017,"Rs: 12,500,000",km Find,"2026-02-19 | Telijjawila 82,285",silver,Used,1000,Petrol,Honda,82285,Civic,2017,1000,2018,Automatic,Car()
KIA Sephia 2002,"Rs: 2,600,000",km Find,"2026-02-10 | Mattegoda 162,481",gray,Used,1331,Petrol,KIA,162481,Sephia,2002,1331,2003,Automatic,Car(Sedan)
Toyota Belta 2007,"Rs: 5,500,000",km Find,"2026-02-06 | Homagama 166,600",silver,Used,1000,Petrol,Toyota,166600,Belta,2007,1000,2009,Automatic,Car(Saloon)
Daihatsu Taft 2023,"Rs: 7,600,000",km Find,"2026-01-26 | Kottawa 6,600",purple,Reconditioned,660,Petrol,Daihatsu,6600,Taft,2023,660,2023,Automatic,Car(Hatchback)
Daihatsu Taft 2025,"Rs: 7,800,000",km Find,"2026-01-26 | Kottawa 6,600",gray,Brand New,660,Petrol,Daihatsu,6600,Taft,2025,660,Ref:,Automatic,Car(Hatchback)
Nissan Dayz 2024,"Rs: 7,150,000",km Find,"2026-01-26 | Kottawa 6,600",black,Reconditioned,660,Petrol,Nissan,6600,Dayz,2024,660,2026,Automatic,Car(Hatchback)
Mitsubishi eK 2023,"Rs: 6,925,000",km Find,"2026-01-26 | Kottawa 6,600",silver,Reconditioned,660,Petrol,Mitsubishi,6600,eK,2023,660,2026,Automatic,Car(Hatchback)
Suzuki Hustler 2016,"Rs: 5,890,000",km Find,"2026-01-26 | Boralesgamuwa 126,000",green,Used,660,Petrol,Suzuki,126000,Hustler,2016,660,2017,Automatic,Car(Hatchback)
Suzuki Wagon R 2015,"Rs: 5,690,000",km Find,"2026-01-26 | Malabe 136,000",black,Used,650,Hybrid,Suzuki,136000,Wagon R,2015,650,2015,Automatic,Car(Hatchback)
Honda N BOX 2023,"Rs: 7,575,000",km Find,"2026-01-26 | Kottawa 6,600",silver,Reconditioned,660,Petrol,Honda,6600,N BOX,2023,660,2026,Automatic,Car(Hatchback)
Toyota Axio 2024,"Rs: 13,800,000",km Find,"2026-01-26 | Kottawa 5,000",silver,Brand New,1500,Hybrid,Toyota,5000,Axio,2024,1500,Ref:,Automatic,Car(Hatchback)
Honda N BOX 2023,"Rs: 7,575,000",km Find,"2026-01-26 | Kottawa 6,600",green,Reconditioned,660,Petrol,Honda,6600,N BOX,2023,660,2026,Automatic,Car(Hatchback)
Suzuki Wagon R 2015,"Rs: 5,900,000",km Find,"2026-01-26 | Batticaloa 158,000",red,Used,650,Petrol,Suzuki,158000,Wagon R,2015,650,2015,Automatic,Car(Sedan)
Suzuki Wagon R 2018,"Rs: 6,950,000",km Find,"2026-01-26 | Kalmunai 85,000",white,Used,650,Petrol,Suzuki,85000,Wagon R,2018,650,2018,Automatic,Car(Sedan)
Suzuki Spacia 2018,"Rs: 7,150,000",km Find,"2026-01-26 | Gampaha 75,000",white,Used,660,Petrol,Suzuki,75000,Spacia,2018,660,2018,Automatic,Car()
Toyota Passo 2023,"Rs: 8,350,000",km Find,"2026-01-26 | Kottawa 6,600",silver,Reconditioned,660,Petrol,Toyota,6600,Passo,2023,660,2026,Automatic,Car(Hatchback)
Mercedes Benz C200 2025,"Rs: 50,000,000",,2026-01-26 | Kohuwala Find Out More,black,Brand New,1500,Petrol,Mercedes Benz,0,C200,2025,1500,2025,Automatic,Car(Sedan)
Honda Civic 2018,"Rs: 12,900,000",km Find,"2026-01-26 | Kohuwala 48,000",blue,Used,1500,Petrol,Honda,48000,Civic,2018,1500,2018,Automatic,Car(Sedan)
Perodua Viva 2009,"Rs: 3,850,000",km Find,"2026-01-26 | Delgoda 150,000",black,Used,1000,Petrol,Perodua,150000,Viva,2009,1000,2010,Manual,Car(Hatchback)
Nissan Note 2023,"Rs: 11,000,000",km Find,"2026-01-26 | Horana 2,000",maroon,Brand New,1198,Petrol,Nissan,2000,Note,2023,1198,Ref:,Automatic,Car(Hatchback)
Daihatsu Taft 2023,"Rs: 8,300,000",km Find,"2026-01-26 | Horana 2,000",black,Brand New,658,Petrol,Daihatsu,2000,Taft,2023,658,2023,Automatic,Car(Hatchback)
Daihatsu Taft 2023,"Rs: 8,300,000",,2026-01-26 | Horana Find Out More,blue,Brand New,658,Petrol,Daihatsu,0,Taft,2023,658,Ref:,Automatic,Car(Hatchback)
Honda Civic 2017,"Rs: 12,500,000",km Find,"2026-02-19 | Telijjawila 82,285",silver,Used,1000,Petrol,Honda,82285,Civic,2017,1000,2018,Automatic,Car()
KIA Sephia 2002,"Rs: 2,600,000",km Find,"2026-02-10 | Mattegoda 162,481",gray,Used,1331,Petrol,KIA,162481,Sephia,2002,1331,2003,Automatic,Car(Sedan)
Toyota Belta 2007,"Rs: 5,500,000",km Find,"2026-02-06 | Homagama 166,600",silver,Used,1000,Petrol,Toyota,166600,Belta,2007,1000,2009,Automatic,Car(Saloon)
Suzuki Wagon R 2025,"Rs: 8,300,000",,2026-01-26 | Kottawa Find Out More,blue,Brand New,650,Hybrid,Suzuki,0,Wagon R,2025,650,Ref:,Automatic,Car(Station wagon)
Toyota Vitz 2018,"Rs: 7,700,000",km Find,"2026-01-26 | Gampaha 79,000",white,Used,1496,Hybrid,Toyota,79000,Vitz,2018,1496,2018,Automatic,Car(Hatchback)
Nissan Note 2023,"Rs: 11,000,000",km Find,2026-01-26 | Anuradhapura 500,purple,Brand New,1198,Petrol,Nissan,500,Note,2023,1198,Ref:,Automatic,Car(Hatchback)
Honda Fit 2011,"Rs: 7,000,000",km Find,"2026-01-26 | Moratuwa 110,000",silver,Used,1339,Petrol,Honda,110000,Fit,2011,1339,2011,Automatic,Car(Hatchback)
Suzuki Celerio 2015,"Rs: 5,200,000",km Find,"2026-01-26 | Kalmunai 80,000",white,Used,1000,Petrol,Suzuki,80000,Celerio,2015,1000,2015,Automatic,Car(Hatchback)
Toyota Corolla 2002,"Rs: 5,400,000",km Find,"2026-01-25 | Wattala 175,000",silver,Used,1500,Petrol,Toyota,175000,Corolla,2002,1500,2003,Automatic,Car(Saloon)
